,date,open,high,low,close,volume
118,2025-05-18,103079.5,106612.2,103006.7,106455.9,44365.196
119,2025-05-19,106456.0,109999.0,102100.0,105532.9,60581.44
120,2025-05-20,105534.0,107327.7,104111.6,106775.1,49611.444
121,2025-05-21,106775.7,110590.1,105566.5,109609.0,98876.032
122,2025-05-22,109608.3,112666.0,109283.6,111686.4,64726.044
123,2025-05-23,111671.7,113671.1,105034.7,107267.0,70766.718
124,2025-05-24,107267.0,111000.8,106875.6,107694.9,22633.339
125,2025-05-25,107698.9,109268.4,106633.3,108956.6,20018.354
126,2025-05-26,108956.6,110337.2,108639.3,109405.3,24345.873
127,2025-05-27,109403.2,113000.0,107502.7,108944.6,22743.199
128,2025-05-28,108947.6,109220.0,106757.2,107717.7,23588.294
129,2025-05-29,107717.6,108874.3,105366.2,105548.9,41828.117
130,2025-05-30,105548.2,107719.3,103558.2,103933.7,40159.395
131,2025-05-31,103933.6,108200.0,103059.0,104544.7,26156.16
132,2025-06-01,104545.3,105799.5,103654.6,105576.8,38196.671
133,2025-06-02,105576.8,105924.2,103647.0,105808.5,27130.598
134,2025-06-03,105803.8,106763.9,103806.6,105330.1,45267.501
135,2025-06-04,105330.0,105936.7,104220.0,104712.2,30954.47
136,2025-06-05,104700.1,105900.0,100350.9,101562.5,72659.953
137,2025-06-06,101562.5,105401.5,97000.0,104239.8,57667.931
138,2025-06-07,104239.8,106008.9,103816.2,105620.2,15999.083
139,2025-06-08,105620.2,107000.0,104943.6,105684.6,20168.512
140,2025-06-09,105680.9,110360.6,105391.0,110218.9,42083.655
141,2025-06-10,110218.8,110315.2,108361.6,110242.3,22544.966
142,2025-06-11,110242.3,110454.1,108061.4,108613.4,33226.778
143,2025-06-12,108615.6,108827.9,105700.0,105700.0,70943.887
144,2025-06-13,105713.2,106940.1,102761.8,106031.0,70706.384
145,2025-06-14,106031.1,106169.6,102100.1,105359.8,24095.638
146,2025-06-15,105359.8,106080.9,104443.6,105530.7,20057.754
147,2025-06-16,105530.7,108890.9,104970.0,106664.8,56125.351
148,2025-06-17,106664.8,112884.6,104022.2,104502.5,27935.342
149,2025-06-18,104125.1,119999.0,103405.9,104821.2,88979.833
150,2025-06-19,104819.6,105743.0,103854.1,104612.8,28759.321
151,2025-06-20,104612.9,106552.6,102275.6,103300.0,55760.977
152,2025-06-21,103308.3,103985.9,100577.8,102073.1,58676.029
153,2025-06-22,102073.1,104450.0,98159.0,100915.5,62462.142
154,2025-06-23,100915.4,105981.9,99643.0,105291.3,106778.474
155,2025-06-24,105291.3,110000.0,104480.2,106026.6,49730.126
156,2025-06-25,106026.6,108164.8,105770.7,107287.1,45396.289
157,2025-06-26,107288.3,108260.0,106600.8,106889.1,26289.034
158,2025-06-27,106889.1,107663.3,106365.6,106984.4,29162.258
159,2025-06-28,106984.4,107600.0,106900.0,107241.0,15942.281
160,2025-06-29,107241.0,108582.8,107100.8,108309.8,34670.756
161,2025-06-30,108309.8,108743.9,106700.0,107102.0,33396.936
162,2025-07-01,107099.3,107551.7,105201.0,105637.2,43791.516
163,2025-07-02,105637.1,109625.7,105121.0,108800.1,51896.366
164,2025-07-03,108801.2,110480.0,108387.2,109550.2,27359.671
165,2025-07-04,109550.2,109804.6,107075.1,107939.7,35436.553
166,2025-07-05,107935.3,108360.2,107666.9,108153.3,7185.932
167,2025-07-06,108153.4,110000.0,107365.7,109165.4,22605.248
168,2025-07-07,109170.6,109632.2,107446.1,108223.0,16271.3
169,2025-07-08,108223.0,108620.1,107720.1,108610.2,16753.835
170,2025-07-09,108620.0,111200.0,107550.1,111103.6,20584.715
171,2025-07-10,111103.6,123456.7,107550.1,115952.3,66603.766
172,2025-07-11,115952.3,121400.0,113363.4,117500.0,40404.334
173,2025-07-12,117499.7,119888.0,116200.0,117381.5,17600.344
174,2025-07-13,117381.0,123400.0,116900.0,118799.9,21982.671
175,2025-07-14,118799.8,122000.0,113455.8,119749.9,45153.654
176,2025-07-15,119737.3,122399.0,116000.0,117759.6,32057.171
177,2025-07-16,117772.2,176420.2,116000.0,119502.9,62140.528
178,2025-07-17,119344.9,134444.0,116000.0,120319.0,23866.852
179,2025-07-18,120338.4,127377.0,116851.0,117974.9,16555.772
180,2025-07-19,117963.0,123690.0,117550.0,117858.7,21003.617
181,2025-07-20,117881.2,121525.0,117000.0,117500.1,11344.226
182,2025-07-21,117664.2,126444.0,110000.0,117330.3,33715.921
183,2025-07-22,117330.3,126444.0,116081.9,119979.6,61800.109
184,2025-07-23,119979.6,120120.0,117000.0,118699.9,26612.319
185,2025-07-24,118699.9,154591.0,117098.4,118337.4,40766.718
186,2025-07-25,118337.4,118599.9,114500.0,117799.8,33532.201
187,2025-07-26,117799.8,118999.0,116350.0,117952.9,15084.176
188,2025-07-27,117952.8,122222.0,117490.0,119001.1,23381.816
189,2025-07-28,119001.2,119924.4,117150.1,117765.0,22808.008
190,2025-07-29,117765.0,119500.9,116332.1,118000.1,13556.526
191,2025-07-30,117863.1,118733.1,111200.0,117792.2,43364.59
192,2025-07-31,117793.0,118888.0,111200.0,115954.8,44396.591
193,2025-08-01,115750.0,116999.9,111250.0,113477.5,31357.668
194,2025-08-02,113307.1,115000.0,110000.0,112502.0,16378.631
195,2025-08-03,112502.0,115000.0,111300.0,114400.0,12630.046
196,2025-08-04,114400.0,115900.0,111111.1,114982.7,10384.099
197,2025-08-05,114999.9,115350.0,112000.0,114182.4,9527.987
198,2025-08-06,114182.4,118218.2,109817.0,115028.1,25128.717
199,2025-08-07,115033.0,120000.0,114000.0,115351.1,25494.199
200,2025-08-08,115351.1,121000.0,93000.0,116621.3,120585.352
201,2025-08-09,116621.3,120999.8,115382.3,116515.2,16248.525
202,2025-08-10,116515.4,119900.0,115611.0,119531.0,14713.206
203,2025-08-11,119453.7,134437.7,117199.7,118607.0,33973.921
204,2025-08-12,118643.3,123000.0,118300.0,120191.9,15318.93
205,2025-08-13,120176.4,123900.0,115500.0,123265.7,27151.202
206,2025-08-14,123265.7,168799.8,90000.0,118565.3,97357.306
207,2025-08-15,118565.3,120018.5,97000.0,117498.5,45860.975
208,2025-08-16,117498.5,118492.5,116300.0,117297.4,14492.634
209,2025-08-17,117297.4,118888.0,116850.5,117431.3,13212.267
210,2025-08-18,117431.3,121000.0,114420.8,116200.9,16288.472
211,2025-08-19,116200.9,117610.9,112100.1,113026.9,17078.477
212,2025-08-20,112781.0,117000.0,100004.0,114275.7,25667.631
213,2025-08-21,114275.7,120899.0,110000.0,112557.0,14693.07
214,2025-08-22,112557.0,118000.0,110000.0,116882.3,36691.884
215,2025-08-23,116882.4,117500.0,114501.0,115386.0,15667.196
216,2025-08-24,115386.0,117220.0,109820.0,113311.2,22388.243
217,2025-08-25,113311.2,113807.2,103888.0,110399.3,34888.853
218,2025-08-26,110200.6,138500.1,104193.0,111709.9,27987.375
219,2025-08-27,111709.9,121500.0,110270.0,111136.7,62986.476
220,2025-08-28,111136.7,140762.7,110600.7,112500.0,60538.695
221,2025-08-29,112507.2,112631.2,107488.1,108317.8,56644.931
222,2025-08-30,108371.9,110547.0,107100.0,108758.0,24983.917
223,2025-08-31,108758.0,109712.9,107973.3,108208.4,8961.535
224,2025-09-01,108208.4,110500.0,106000.0,109220.6,41297.24
225,2025-09-02,109221.3,111763.7,108000.0,110660.1,34574.951
226,2025-09-03,110945.0,112489.4,110445.5,111681.0,7960.902
227,2025-09-04,111681.0,112194.0,108542.9,110647.0,3803.483
228,2025-09-05,110625.9,120000.0,110218.8,110614.9,14164.466
229,2025-09-06,110598.8,111390.0,109920.3,110135.2,2786.625
230,2025-09-07,110132.6,111750.0,109928.6,111112.2,3994.516
231,2025-09-08,111115.4,113077.9,110466.4,112027.4,4014.693
232,2025-09-09,112072.6,113588.0,110524.0,111499.9,7010.58
233,2025-09-10,111499.9,114555.0,110975.0,113903.8,8674.409
234,2025-09-11,113896.7,134999.0,105000.0,115439.0,168554.872
235,2025-09-12,115439.0,116888.0,113500.0,115980.2,9320.544
236,2025-09-13,116040.0,116864.0,115014.5,115862.7,7617.856
237,2025-09-14,115862.7,116370.0,114937.2,115169.2,22132.013
238,2025-09-15,115168.7,131611.0,114196.5,115636.6,48370.581
239,2025-09-16,115436.5,116993.7,114800.0,116747.3,19241.157
240,2025-09-17,116747.3,117594.5,114635.1,116300.0,316804.705
241,2025-09-18,116300.0,117959.8,116015.4,117017.1,291176.62
242,2025-09-19,117023.0,117610.0,114780.0,115569.5,137158.809
243,2025-09-20,115569.6,116059.3,115266.5,115665.5,457358.595
244,2025-09-21,115665.5,116016.6,115137.6,115199.1,54917.373
245,2025-09-22,115232.8,115999.7,107654.0,112604.8,125888.631
246,2025-09-23,112604.7,113852.0,111297.8,111947.0,849980.578
247,2025-09-24,111947.0,114000.0,111052.9,113253.9,899869.213
248,2025-09-25,113253.9,114000.0,108574.0,108955.9,1418086.612
249,2025-09-26,108947.0,110440.5,108610.0,109601.3,348032.622
250,2025-09-27,109601.3,110050.0,109074.7,109577.3,6525.843
251,2025-09-28,109577.3,112900.0,109130.1,112088.4,14479.523
252,2025-09-29,112088.4,115890.2,110315.0,114278.7,105707.026
253,2025-09-30,114278.7,114799.8,112600.0,113984.9,361509.131
254,2025-10-01,113984.9,118592.1,113913.2,118512.8,293462.711
255,2025-10-02,118517.1,120977.1,105000.0,120471.5,2358224.376
256,2025-10-03,120469.5,123854.6,119231.7,122151.0,973590.285
257,2025-10-04,122151.0,122730.1,121500.0,122297.5,235950.888
258,2025-10-05,122297.5,125738.4,122106.1,123426.7,669135.986
259,2025-10-06,123438.4,126136.5,123089.3,124657.6,723064.146
260,2025-10-07,124657.6,125055.1,120545.8,121305.0,743036.774
261,2025-10-08,121317.4,126000.0,121038.0,123237.4,816143.687
262,2025-10-09,123237.5,123693.2,119594.4,121592.4,774332.277
263,2025-10-10,121593.2,122430.5,100646.5,112755.3,1491072.167
264,2025-10-11,112764.7,113261.3,109561.9,110579.1,1534257.066
265,2025-10-12,110579.1,115664.9,109546.6,114894.4,1373807.595
266,2025-10-13,114892.1,115799.9,113699.5,115099.8,1136251.268
267,2025-10-14,115099.8,115339.4,109902.6,112981.4,1424713.084
268,2025-10-15,112981.4,113560.5,110137.5,110689.9,1224120.573
269,2025-10-16,110649.1,111929.4,107394.2,108140.0,1356961.035
270,2025-10-17,108140.0,109157.9,103514.8,106378.5,1522126.399
271,2025-10-18,106382.4,107403.1,106308.2,107139.2,531337.866
272,2025-10-19,107139.3,113500.5,106094.7,108557.5,197257.997
273,2025-10-20,108480.3,112000.0,107445.5,110470.0,744901.077
274,2025-10-21,110494.1,113917.8,107444.3,108304.0,930456.931
275,2025-10-22,108342.3,109052.0,106668.3,107549.9,1204037.488
276,2025-10-23,107549.9,111219.2,107484.6,110020.0,978304.208
277,2025-10-24,110020.0,111997.7,109719.9,110965.3,866583.979
278,2025-10-25,110957.7,111868.1,110669.6,111559.5,314707.49
279,2025-10-26,111559.5,115480.0,100101.0,114482.2,527420.423
280,2025-10-27,114469.6,116314.6,113877.0,114123.4,660313.256
281,2025-10-28,114102.4,116039.9,112121.5,112841.6,803028.09
282,2025-10-29,112841.6,113567.4,109399.8,109985.7,807866.908
283,2025-10-30,110003.4,111517.6,105555.0,108258.6,848240.603
284,2025-10-31,108258.6,111073.7,108250.8,109557.3,947962.342
285,2025-11-01,109557.4,110484.7,109376.6,110047.3,349252.627
286,2025-11-02,110047.3,111189.4,109492.0,110511.0,449999.973
287,2025-11-03,110506.7,110689.3,105000.0,106596.7,1085811.666
288,2025-11-04,106517.7,109300.5,98937.2,101450.8,1933309.213
289,2025-11-05,101450.8,109999.9,98960.1,103837.0,1601428.185
290,2025-11-06,103818.6,104530.0,100299.4,101339.9,1785193.887
291,2025-11-07,101276.1,108500.0,99265.2,103291.7,1759877.773
292,2025-11-08,103291.6,104000.0,101443.3,102269.2,794542.439
293,2025-11-09,102243.4,105396.6,101442.9,104670.6,952903.504
294,2025-11-10,104687.3,106615.6,104245.3,105966.2,970532.469
295,2025-11-11,105955.8,133199.0,102444.1,103010.1,1367974.915
296,2025-11-12,103044.8,105500.0,100851.0,101615.4,1194890.11
297,2025-11-13,101615.5,106937.1,98000.6,99695.5,1762358.735
298,2025-11-14,99744.9,100999.0,94073.1,94532.4,2413688.57
299,2025-11-15,94512.1,97000.0,94512.1,95553.6,1159871.888
300,2025-11-16,95553.6,125341.6,89800.0,94222.0,1296230.313
301,2025-11-17,94234.9,96500.0,89800.0,92166.4,1914848.53
302,2025-11-18,92166.4,94321.0,89300.0,92917.1,1933848.458
303,2025-11-19,92934.1,93300.0,88600.0,91513.7,1938008.071
304,2025-11-20,91513.7,116489.7,85200.0,86573.2,2147631.759
305,2025-11-21,86572.6,100000.0,80500.0,85119.5,2351121.979
306,2025-11-22,85106.8,109297.8,80500.0,84683.5,1725109.36
307,2025-11-23,84683.5,90000.0,81500.0,86796.2,1850762.281
308,2025-11-24,86797.2,89160.0,85103.5,88263.6,1788634.131
309,2025-11-25,88265.5,105000.0,80500.0,87311.1,1365954.994
310,2025-11-26,87324.1,95000.0,82000.0,90473.8,1054308.135
311,2025-11-27,90451.9,97000.0,82500.0,91290.4,873102.649
312,2025-11-28,91290.4,92891.6,86000.0,90848.0,1000063.13
313,2025-11-29,90848.0,91103.4,90163.1,90764.9,587819.187
314,2025-11-30,90765.0,91905.4,90333.5,90333.9,696545.944
315,2025-12-01,90333.9,90392.9,83872.1,86274.4,1691382.739
316,2025-12-02,86278.5,92207.7,82000.0,91273.0,1083577.434
317,2025-12-03,91273.0,93961.7,90992.9,93389.7,1044925.782
318,2025-12-04,93391.0,93989.0,90921.6,92079.9,993897.853
319,2025-12-05,92070.0,92630.1,86200.0,89290.6,1060776.9
320,2025-12-06,89290.6,90230.0,88912.1,89179.3,554127.889
321,2025-12-07,89205.9,91651.9,87728.3,90345.4,1129711.907
322,2025-12-08,90376.1,92500.0,89005.0,90595.7,1501858.373
323,2025-12-09,90594.7,95500.0,89213.0,92638.4,1303003.831
324,2025-12-10,92637.8,95500.0,90000.0,91960.4,1290443.649
325,2025-12-11,91960.7,95000.6,89213.0,92436.9,1952282.793
326,2025-12-12,92294.2,93000.0,89482.8,90228.6,1924066.073
327,2025-12-13,90228.7,92200.0,89761.6,90197.0,677648.32
328,2025-12-14,90197.0,91200.0,86000.0,88100.2,1528396.935
329,2025-12-15,88101.1,90999.0,80600.0,86391.0,2562799.848
330,2025-12-16,86391.1,89000.0,85206.5,87824.3,3510862.096
331,2025-12-17,87810.4,90233.9,85274.2,86139.7,4163531.757
332,2025-12-18,86137.8,89378.2,81234.0,85800.0,2619878.871
333,2025-12-19,86461.2,89317.0,85000.0,88100.1,3991538.864
334,2025-12-20,88100.0,88539.0,87820.2,88338.0,2526960.537
335,2025-12-21,88338.0,89000.0,87522.6,88595.9,3116571.785
336,2025-12-22,88595.9,90480.0,87888.8,88502.4,4450968.309
337,2025-12-23,88497.3,88894.5,86526.9,87440.0,4106105.467
338,2025-12-24,87438.1,90329.9,86200.0,87627.1,3572209.714
339,2025-12-25,87627.1,88503.6,86930.6,87214.5,2781981.791
340,2025-12-26,87214.5,90000.0,86653.2,87327.0,3986743.442
341,2025-12-27,87326.9,87898.5,86573.7,87823.1,1757206.711
342,2025-12-28,87823.1,88058.0,87000.0,87879.9,2280140.709
343,2025-12-29,87879.9,90329.9,85555.0,87214.0,3980679.64
344,2025-12-30,87214.0,89296.2,86666.0,88472.1,3398125.267
345,2025-12-31,88472.1,90338.1,87250.0,87608.4,2693519.265
346,2026-01-01,87608.4,88878.1,87000.0,88804.7,2053702.403
347,2026-01-02,88804.7,90893.1,87000.0,89951.4,4402957.114
348,2026-01-03,89951.4,92345.0,89153.7,90595.8,2687159.101
349,2026-01-04,90655.3,91750.0,87400.0,91490.9,3017165.038
350,2026-01-05,91490.9,94850.0,88025.0,93822.4,4091431.133
351,2026-01-06,93822.4,94500.0,91100.0,93708.1,4313151.396
352,2026-01-07,93725.0,118244.8,85122.4,91000.0,832320.872
353,2026-01-08,91328.1,105000.0,88000.0,91060.3,1693013.137
354,2026-01-09,91061.5,91949.4,89686.2,90583.6,3741292.026
355,2026-01-10,90583.6,90902.0,89832.6,90469.7,2092205.125
356,2026-01-11,90470.1,91300.0,90200.0,90930.7,1668668.866
357,2026-01-12,90913.5,92500.0,90117.3,91252.5,4301008.364
358,2026-01-13,91252.6,96569.1,91036.9,95369.7,4288446.827
359,2026-01-14,95363.1,97888.0,93076.4,96908.0,4518157.393
360,2026-01-15,96891.3,97200.0,95080.1,95561.0,4365198.972
361,2026-01-16,95543.6,95799.9,94263.0,95503.7,3242272.647
362,2026-01-17,95503.7,95801.8,94642.0,95106.9,2173219.738
363,2026-01-18,95106.9,95800.0,93521.0,93600.1,2509291.805
364,2026-01-19,93600.0,93852.8,92000.0,92589.7,3543445.486
365,2026-01-20,92589.7,92978.3,87927.5,88390.6,4517897.183
366,2026-01-21,88400.6,90531.8,87000.0,89415.7,4555715.478
367,2026-01-22,89415.7,90392.5,88000.0,89517.6,3534618.427
368,2026-01-23,89511.1,91805.0,88569.3,89565.2,2815930.239
369,2026-01-24,89565.2,89893.7,81111.0,89180.8,641898.757
370,2026-01-25,89179.5,89280.4,85555.0,86627.6,2151920.937
371,2026-01-26,86627.6,89474.6,86463.3,88346.5,3421858.019
372,2026-01-27,88346.5,89479.3,82555.0,89200.0,2592185.065
373,2026-01-28,89200.0,92004.7,85000.0,89261.7,2867961.248
374,2026-01-29,89190.1,91000.0,83344.4,84654.0,3101892.43
375,2026-01-30,84654.0,87500.0,80100.0,84212.0,4703446.664
376,2026-01-31,84212.0,87500.0,76785.7,78733.1,4113926.571
377,2026-02-01,78733.1,79346.8,75700.1,76931.5,4915882.512
378,2026-02-02,76931.5,86800.0,74585.0,78692.5,6105308.261
379,2026-02-03,78692.4,84000.0,72956.9,75724.9,5607250.187
380,2026-02-04,75724.9,76849.5,71945.5,73148.9,5970843.289
381,2026-02-05,73148.4,73288.0,45119.9,62878.9,9633153.585
382,2026-02-06,62880.2,71683.7,59000.0,70520.7,9391485.942
383,2026-02-07,70524.0,73000.0,66700.0,69286.4,7026784.908
384,2026-02-08,69286.4,74841.7,64309.1,70325.7,8340519.531
385,2026-02-09,70327.0,71375.4,65000.0,70100.1,8953930.597
386,2026-02-10,70081.9,72900.0,66000.0,68804.5,3836470.421
387,2026-02-11,68804.5,71500.0,65000.0,67011.5,3821743.039
388,2026-02-12,67011.5,68319.3,63000.0,66266.6,3679586.792
389,2026-02-13,66263.9,69315.0,63830.0,68869.4,3153217.483
390,2026-02-14,68874.8,71500.0,66292.0,69771.0,1845860.839
391,2026-02-15,69777.3,70889.4,66292.0,68793.3,2475175.65
392,2026-02-16,68793.3,70402.1,67295.5,68860.3,2608302.419
393,2026-02-17,68860.2,74850.8,66300.0,67475.9,2902626.651
394,2026-02-18,67474.1,68421.0,65852.7,66412.5,2594589.114
395,2026-02-19,66436.0,67242.9,59927.2,66956.8,2670808.625
396,2026-02-20,66956.8,71500.0,63000.0,67990.2,2624217.409
397,2026-02-21,67996.0,70662.0,63435.4,67946.9,1212167.855
398,2026-02-22,67946.9,68200.0,63800.0,67642.4,8350667.491
399,2026-02-23,67642.4,67649.8,56452.3,64631.6,4011976.282
400,2026-02-24,64636.7,64958.6,62632.5,64020.2,3184628.328
401,2026-02-25,64020.2,69907.2,63907.6,67951.9,5191716.637
402,2026-02-26,67951.9,72000.0,65200.0,67448.2,4699294.796
403,2026-02-27,67448.2,68127.4,65000.0,65825.1,5026677.39
404,2026-02-28,65825.1,68000.0,62600.0,66955.0,4890193.149
405,2026-03-01,66955.0,68115.4,65061.0,65726.8,5115282.674
